nominal,data,curs,cdx
1,8/23/2002,31.5711,Доллар США
1,8/22/2002,31.5735,Доллар США
1,8/21/2002,31.5650,Доллар США
1,8/20/2002,31.5550,Доллар США
1,8/17/2002,31.5668,Доллар США
1,8/16/2002,31.5608,Доллар США
1,8/15/2002,31.5405,Доллар США
1,8/14/2002,31.5321,Доллар США
1,8/13/2002,31.5612,Доллар США
1,8/10/2002,31.5828,Доллар США
1,8/9/2002,31.5581,Доллар США
1,8/8/2002,31.5542,Доллар США
1,8/7/2002,31.5324,Доллар США
1,8/6/2002,31.5409,Доллар США
1,8/3/2002,31.5502,Доллар США
1,8/2/2002,31.5238,Доллар США
1,8/1/2002,31.4568,Доллар США
1,7/31/2002,31.4401,Доллар США
1,7/30/2002,31.4701,Доллар США
1,7/27/2002,31.5069,Доллар США
1,7/26/2002,31.5333,Доллар США
1,7/25/2002,31.5035,Доллар США
1,7/24/2002,31.5015,Доллар США
1,7/23/2002,31.5056,Доллар США
1,7/20/2002,31.5332,Доллар США
1,7/19/2002,31.5394,Доллар США
1,7/18/2002,31.5395,Доллар США
1,7/17/2002,31.4779,Доллар США
1,7/16/2002,31.4948,Доллар США
1,7/13/2002,31.5555,Доллар США
1,7/12/2002,31.5437,Доллар США
1,7/11/2002,31.5476,Доллар США
1,7/10/2002,31.5533,Доллар США
1,7/9/2002,31.5300,Доллар США
1,7/6/2002,31.5156,Доллар США
1,7/5/2002,31.5128,Доллар США
1,7/4/2002,31.5128,Доллар США
1,7/3/2002,31.5124,Доллар США
1,7/2/2002,31.5002,Доллар США
1,6/29/2002,31.4471,Доллар США
1,6/28/2002,31.4390,Доллар США
1,6/27/2002,31.4608,Доллар США
1,6/26/2002,31.4758,Доллар США
1,6/25/2002,31.4725,Доллар США
1,6/22/2002,31.4531,Доллар США
1,6/21/2002,31.4370,Доллар США
1,6/20/2002,31.4337,Доллар США
1,6/19/2002,31.4115,Доллар США
1,6/18/2002,31.3903,Доллар США
1,6/15/2002,31.3965,Доллар США
1,6/14/2002,31.3958,Доллар США
1,6/12/2002,31.3928,Доллар США
1,6/11/2002,31.4046,Доллар США
1,6/8/2002,31.3970,Доллар США
1,6/7/2002,31.3924,Доллар США
1,6/6/2002,31.3521,Доллар США
1,6/5/2002,31.3272,Доллар США
1,6/4/2002,31.3136,Доллар США
1,6/1/2002,31.3058,Доллар США
1,5/31/2002,31.3071,Доллар США
1,5/30/2002,31.3071,Доллар США
1,5/29/2002,31.3043,Доллар США
1,5/28/2002,31.2850,Доллар США
1,5/25/2002,31.2850,Доллар США
1,5/24/2002,31.2750,Доллар США
1,5/23/2002,31.2652,Доллар США
1,5/22/2002,31.2550,Доллар США
1,5/21/2002,31.2551,Доллар США
1,5/19/2002,31.2553,Доллар США
1,5/18/2002,31.2553,Доллар США
1,5/17/2002,31.2554,Доллар США
1,5/16/2002,31.2468,Доллар США
1,5/15/2002,31.2453,Доллар США
1,5/14/2002,31.2471,Доллар США
1,5/9/2002,31.2119,Доллар США
1,5/8/2002,31.1951,Доллар США
1,5/7/2002,31.1967,Доллар США
1,5/1/2002,31.1951,Доллар США
1,4/30/2002,31.1963,Доллар США
1,4/28/2002,31.1977,Доллар США
1,4/27/2002,31.1977,Доллар США
1,4/26/2002,31.1783,Доллар США
1,4/25/2002,31.1579,Доллар США
1,4/24/2002,31.1498,Доллар США
1,4/23/2002,31.1516,Доллар США
1,4/20/2002,31.1711,Доллар США
1,4/19/2002,31.1649,Доллар США
1,4/18/2002,31.1517,Доллар США
1,4/17/2002,31.1498,Доллар США
1,4/16/2002,31.1522,Доллар США
1,4/13/2002,31.1734,Доллар США
1,4/12/2002,31.1982,Доллар США
1,4/11/2002,31.1679,Доллар США
1,4/10/2002,31.1644,Доллар США
1,4/9/2002,31.1893,Доллар США
1,4/6/2002,31.1820,Доллар США
1,4/5/2002,31.1840,Доллар США
1,4/4/2002,31.1933,Доллар США
1,4/3/2002,31.1733,Доллар США
1,4/2/2002,31.1741,Доллар США
1,3/30/2002,31.1192,Доллар США
1,3/29/2002,31.0686,Доллар США
1,3/28/2002,31.1147,Доллар США
1,3/27/2002,31.1353,Доллар США
1,3/26/2002,31.1510,Доллар США
1,3/23/2002,31.1168,Доллар США
1,3/22/2002,31.1276,Доллар США
1,3/21/2002,31.1325,Доллар США
1,3/20/2002,31.1248,Доллар США
1,3/19/2002,31.1119,Доллар США
1,3/16/2002,31.0710,Доллар США
1,3/15/2002,31.0237,Доллар США
1,3/14/2002,31.0758,Доллар США
1,3/13/2002,31.0545,Доллар США
1,3/12/2002,31.0632,Доллар США
1,3/8/2002,30.9946,Доллар США
1,3/7/2002,30.9946,Доллар США
1,3/6/2002,30.9909,Доллар США
1,3/5/2002,30.9949,Доллар США
1,3/2/2002,30.9436,Доллар США
1,3/1/2002,30.9404,Доллар США
1,2/28/2002,30.9274,Доллар США
1,2/27/2002,30.8949,Доллар США
1,2/23/2002,30.8409,Доллар США
1,2/22/2002,30.8580,Доллар США
1,2/21/2002,30.8840,Доллар США
1,2/20/2002,30.8949,Доллар США
1,2/19/2002,30.8206,Доллар США
1,2/16/2002,30.8206,Доллар США
1,2/15/2002,30.8281,Доллар США
1,2/14/2002,30.8438,Доллар США
1,2/13/2002,30.8421,Доллар США
1,2/12/2002,30.8163,Доллар США
1,2/9/2002,30.7644,Доллар США
1,2/8/2002,30.7236,Доллар США
1,2/7/2002,30.7318,Доллар США
1,2/6/2002,30.7246,Доллар США
1,2/5/2002,30.7299,Доллар США
1,2/2/2002,30.6827,Доллар США
1,2/1/2002,30.6797,Доллар США
1,1/31/2002,30.6850,Доллар США
1,1/30/2002,30.6540,Доллар США
1,1/29/2002,30.6623,Доллар США
1,1/26/2002,30.5949,Доллар США
1,1/25/2002,30.5380,Доллар США
1,1/24/2002,30.5596,Доллар США
1,1/23/2002,30.5572,Доллар США
1,1/22/2002,30.5788,Доллар США
1,1/19/2002,30.5788,Доллар США
1,1/18/2002,30.5798,Доллар США
1,1/17/2002,30.4778,Доллар США
1,1/16/2002,30.4751,Доллар США
1,1/15/2002,30.4491,Доллар США
1,1/12/2002,30.4399,Доллар США
1,1/11/2002,30.4999,Доллар США
1,1/10/2002,30.5753,Доллар США
1,1/9/2002,30.1372,Доллар США
1,1/5/2002,30.1372,Доллар США
1,1/4/2002,30.1372,Доллар США
1,1/1/2002,30.1372,Доллар США
1,12/28/2001,30.1400,Доллар США
1,12/27/2001,30.2100,Доллар США
1,12/26/2001,30.1200,Доллар США
1,12/25/2001,30.1200,Доллар США
1,12/22/2001,30.0800,Доллар США
1,12/21/2001,30.2600,Доллар США
1,12/20/2001,30.2800,Доллар США
1,12/19/2001,30.2800,Доллар США
1,12/18/2001,30.3000,Доллар США
1,12/15/2001,30.1800,Доллар США
1,12/14/2001,30.1900,Доллар США
1,12/12/2001,30.0800,Доллар США
1,12/11/2001,30.0900,Доллар США
1,12/8/2001,29.9500,Доллар США
1,12/7/2001,29.9200,Доллар США
1,12/6/2001,29.9400,Доллар США
1,12/5/2001,29.9300,Доллар США
1,12/4/2001,29.9300,Доллар США
1,12/1/2001,29.9000,Доллар США
1,11/30/2001,29.9000,Доллар США
1,11/29/2001,29.9300,Доллар США
1,11/28/2001,29.9300,Доллар США
1,11/27/2001,29.9300,Доллар США
1,11/24/2001,29.9300,Доллар США
1,11/23/2001,29.9000,Доллар США
1,11/22/2001,29.9000,Доллар США
1,11/21/2001,29.9100,Доллар США
1,11/20/2001,29.8000,Доллар США
1,11/17/2001,29.7800,Доллар США
1,11/16/2001,29.7600,Доллар США
1,11/15/2001,29.7200,Доллар США
1,11/14/2001,29.7200,Доллар США
1,11/13/2001,29.7100,Доллар США
1,11/10/2001,29.7100,Доллар США
1,11/9/2001,29.6800,Доллар США
1,11/7/2001,29.6800,Доллар США
1,11/6/2001,29.7400,Доллар США
1,11/3/2001,29.7300,Доллар США
1,11/2/2001,29.7000,Доллар США
1,11/1/2001,29.6800,Доллар США
1,10/31/2001,29.7000,Доллар США
1,10/30/2001,29.6800,Доллар США
1,10/27/2001,29.6300,Доллар США
1,10/26/2001,29.5900,Доллар США
1,10/25/2001,29.5700,Доллар США
1,10/24/2001,29.5400,Доллар США
1,10/23/2001,29.5400,Доллар США
1,10/20/2001,29.5500,Доллар США
1,10/19/2001,29.5500,Доллар США
1,10/18/2001,29.5400,Доллар США
1,10/17/2001,29.4900,Доллар США
1,10/16/2001,29.5100,Доллар США
1,10/13/2001,29.5000,Доллар США
1,10/12/2001,29.5300,Доллар США
1,10/11/2001,29.5000,Доллар США
1,10/10/2001,29.5200,Доллар США
1,10/9/2001,29.5200,Доллар США
1,10/6/2001,29.5200,Доллар США
1,10/5/2001,29.5000,Доллар США
1,10/4/2001,29.4800,Доллар США
1,10/3/2001,29.4500,Доллар США
1,10/2/2001,29.4300,Доллар США
1,9/29/2001,29.3900,Доллар США
1,9/28/2001,29.4000,Доллар США
1,9/27/2001,29.4000,Доллар США
1,9/26/2001,29.4300,Доллар США
1,9/25/2001,29.4200,Доллар США
1,9/22/2001,29.4000,Доллар США
1,9/21/2001,29.4300,Доллар США
1,9/20/2001,29.4500,Доллар США
1,9/19/2001,29.4300,Доллар США
1,9/18/2001,29.4400,Доллар США
1,9/15/2001,29.4500,Доллар США
1,9/14/2001,29.4700,Доллар США
1,9/13/2001,29.4500,Доллар США
1,9/12/2001,29.4400,Доллар США
1,9/11/2001,29.4300,Доллар США
1,9/8/2001,29.4300,Доллар США
1,9/7/2001,29.4500,Доллар США
1,9/6/2001,29.4500,Доллар США
1,9/5/2001,29.4500,Доллар США
1,9/4/2001,29.4100,Доллар США
1,9/1/2001,29.4100,Доллар США
1,8/31/2001,29.3700,Доллар США
1,8/30/2001,29.3600,Доллар США
1,8/29/2001,29.3600,Доллар США
1,8/28/2001,29.3500,Доллар США
1,8/25/2001,29.3700,Доллар США
1,8/24/2001,29.3700,Доллар США
1,8/23/2001,29.3500,Доллар США
1,8/22/2001,29.3500,Доллар США
1,8/21/2001,29.3700,Доллар США
1,8/18/2001,29.3600,Доллар США
1,8/17/2001,29.3500,Доллар США
1,8/16/2001,29.3400,Доллар США
1,8/15/2001,29.3300,Доллар США
1,8/14/2001,29.3100,Доллар США
1,8/11/2001,29.3400,Доллар США
1,8/10/2001,29.3400,Доллар США
1,8/9/2001,29.3100,Доллар США
1,8/8/2001,29.3100,Доллар США
1,8/7/2001,29.3400,Доллар США
1,8/4/2001,29.3600,Доллар США
1,8/3/2001,29.3300,Доллар США
1,8/2/2001,29.3000,Доллар США
1,8/1/2001,29.3200,Доллар США
1,7/31/2001,29.2700,Доллар США
1,7/28/2001,29.2500,Доллар США
1,7/27/2001,29.2300,Доллар США
1,7/26/2001,29.2500,Доллар США
1,7/25/2001,29.2800,Доллар США
1,7/24/2001,29.2500,Доллар США
1,7/21/2001,29.2800,Доллар США
1,7/20/2001,29.2700,Доллар США
1,7/19/2001,29.2400,Доллар США
1,7/18/2001,29.2100,Доллар США
1,7/17/2001,29.2300,Доллар США
1,7/14/2001,29.2000,Доллар США
1,7/13/2001,29.2100,Доллар США
1,7/12/2001,29.2000,Доллар США
1,7/11/2001,29.2300,Доллар США
1,7/10/2001,29.2200,Доллар США
1,7/7/2001,29.1700,Доллар США
1,7/6/2001,29.1700,Доллар США
1,7/5/2001,29.1800,Доллар США
1,7/4/2001,29.1800,Доллар США
1,7/3/2001,29.1600,Доллар США
1,6/30/2001,29.0700,Доллар США
1,6/29/2001,29.1100,Доллар США
1,6/28/2001,29.1200,Доллар США
1,6/27/2001,29.0900,Доллар США
1,6/26/2001,29.1000,Доллар США
1,6/23/2001,29.1000,Доллар США
1,6/22/2001,29.0800,Доллар США
1,6/21/2001,29.1400,Доллар США
1,6/20/2001,29.0900,Доллар США
1,6/19/2001,29.0500,Доллар США
1,6/16/2001,29.0700,Доллар США
1,6/15/2001,29.0800,Доллар США
1,6/14/2001,29.1200,Доллар США
1,6/10/2001,29.1300,Доллар США
1,6/9/2001,29.1300,Доллар США
1,6/8/2001,29.1600,Доллар США
1,6/7/2001,29.1600,Доллар США
1,6/6/2001,29.1600,Доллар США
1,6/5/2001,29.1600,Доллар США
1,6/2/2001,29.1500,Доллар США
1,6/1/2001,29.1400,Доллар США
1,5/31/2001,29.0900,Доллар США
1,5/30/2001,29.1000,Доллар США
1,5/29/2001,29.0700,Доллар США
1,5/26/2001,29.0700,Доллар США
1,5/25/2001,29.0800,Доллар США
1,5/24/2001,29.0700,Доллар США
1,5/23/2001,29.0800,Доллар США
1,5/22/2001,29.0900,Доллар США
1,5/19/2001,29.0900,Доллар США
1,5/18/2001,29.0700,Доллар США
1,5/17/2001,29.0200,Доллар США
1,5/16/2001,29.0400,Доллар США
1,5/15/2001,28.9900,Доллар США
1,5/12/2001,28.9600,Доллар США
1,5/11/2001,28.9500,Доллар США
1,5/9/2001,28.9600,Доллар США
1,5/8/2001,28.9600,Доллар США
1,5/5/2001,28.9600,Доллар США
1,5/4/2001,28.8800,Доллар США
1,4/29/2001,28.8300,Доллар США
1,4/28/2001,28.8300,Доллар США
1,4/27/2001,28.8600,Доллар США
1,4/26/2001,28.9000,Доллар США
1,4/25/2001,28.8500,Доллар США
1,4/24/2001,28.8400,Доллар США
1,4/21/2001,28.8800,Доллар США
1,4/20/2001,28.9000,Доллар США
1,4/19/2001,28.8700,Доллар США
1,4/18/2001,28.8600,Доллар США
1,4/17/2001,28.8500,Доллар США
1,4/14/2001,28.8200,Доллар США
1,4/13/2001,28.8600,Доллар США
1,4/12/2001,28.8700,Доллар США
1,4/11/2001,28.7900,Доллар США
1,4/10/2001,28.8400,Доллар США
1,4/7/2001,28.8600,Доллар США
1,4/6/2001,28.8600,Доллар США
1,4/5/2001,28.8600,Доллар США
1,4/4/2001,28.8600,Доллар США
1,4/3/2001,28.7700,Доллар США
1,3/31/2001,28.7400,Доллар США
1,3/30/2001,28.7600,Доллар США
1,3/29/2001,28.7600,Доллар США
1,3/28/2001,28.7300,Доллар США
1,3/27/2001,28.7600,Доллар США
1,3/24/2001,28.7600,Доллар США
1,3/23/2001,28.7600,Доллар США
1,3/22/2001,28.6500,Доллар США
1,3/21/2001,28.6200,Доллар США
1,3/20/2001,28.6500,Доллар США
1,3/17/2001,28.6600,Доллар США
1,3/16/2001,28.6600,Доллар США
1,3/15/2001,28.6600,Доллар США
1,3/14/2001,28.6500,Доллар США
1,3/13/2001,28.6700,Доллар США
1,3/12/2001,28.6200,Доллар США
1,3/8/2001,28.6200,Доллар США
1,3/7/2001,28.6300,Доллар США
1,3/6/2001,28.6600,Доллар США
1,3/3/2001,28.6500,Доллар США
1,3/2/2001,28.6200,Доллар США
1,3/1/2001,28.6200,Доллар США
1,2/28/2001,28.7200,Доллар США
1,2/27/2001,28.7600,Доллар США
1,2/24/2001,28.6800,Доллар США
1,2/23/2001,28.6100,Доллар США
1,2/22/2001,28.6500,Доллар США
1,2/21/2001,28.6900,Доллар США
1,2/20/2001,28.6600,Доллар США
1,2/17/2001,28.6600,Доллар США
1,2/16/2001,28.6800,Доллар США
1,2/15/2001,28.6700,Доллар США
1,2/14/2001,28.6800,Доллар США
1,2/13/2001,28.6800,Доллар США
1,2/10/2001,28.5900,Доллар США
1,2/9/2001,28.5000,Доллар США
1,2/8/2001,28.4700,Доллар США
1,2/7/2001,28.4500,Доллар США
1,2/6/2001,28.4400,Доллар США
1,2/3/2001,28.4500,Доллар США
1,2/2/2001,28.4400,Доллар США
1,2/1/2001,28.4000,Доллар США
1,1/31/2001,28.3700,Доллар США
1,1/30/2001,28.3600,Доллар США
1,1/27/2001,28.3600,Доллар США
1,1/26/2001,28.4000,Доллар США
1,1/25/2001,28.3900,Доллар США
1,1/24/2001,28.3900,Доллар США
1,1/23/2001,28.3700,Доллар США
1,1/20/2001,28.3400,Доллар США
1,1/19/2001,28.3600,Доллар США
1,1/18/2001,28.3900,Доллар США
1,1/17/2001,28.3200,Доллар США
1,1/16/2001,28.3500,Доллар США
1,1/13/2001,28.3500,Доллар США
1,1/12/2001,28.3900,Доллар США
1,1/11/2001,28.3800,Доллар США
1,1/10/2001,28.3900,Доллар США
1,1/6/2001,28.4300,Доллар США
1,1/5/2001,28.4800,Доллар США
1,1/4/2001,28.1600,Доллар США
1,12/30/2000,28.1600,Доллар США
1,12/29/2000,28.1600,Доллар США
1,12/28/2000,28.1600,Доллар США
1,12/27/2000,28.0700,Доллар США
1,12/26/2000,27.9700,Доллар США
1,12/23/2000,27.9700,Доллар США
1,12/22/2000,27.9600,Доллар США
1,12/21/2000,27.9600,Доллар США
1,12/20/2000,27.9500,Доллар США
1,12/19/2000,27.9500,Доллар США
1,12/16/2000,27.9700,Доллар США
1,12/15/2000,27.9200,Доллар США
1,12/14/2000,27.9700,Доллар США
1,12/10/2000,27.9500,Доллар США
1,12/9/2000,27.9500,Доллар США
1,12/8/2000,27.9300,Доллар США
1,12/7/2000,27.9300,Доллар США
1,12/6/2000,27.9500,Доллар США
1,12/5/2000,27.9100,Доллар США
1,12/2/2000,27.8900,Доллар США
1,12/1/2000,27.8900,Доллар США
1,11/30/2000,27.8500,Доллар США
1,11/29/2000,27.8600,Доллар США
1,11/28/2000,27.8600,Доллар США
1,11/25/2000,27.8800,Доллар США
1,11/24/2000,27.8500,Доллар США
1,11/23/2000,27.8500,Доллар США
1,11/22/2000,27.8300,Доллар США
1,11/21/2000,27.8300,Доллар США
1,11/18/2000,27.8100,Доллар США
1,11/17/2000,27.7600,Доллар США
1,11/16/2000,27.6700,Доллар США
1,11/15/2000,27.7000,Доллар США
1,11/14/2000,27.7700,Доллар США
1,11/11/2000,27.7800,Доллар США
1,11/10/2000,27.7200,Доллар США
1,11/9/2000,27.7900,Доллар США
1,11/5/2000,27.8100,Доллар США
1,11/4/2000,27.8100,Доллар США
1,11/3/2000,27.8400,Доллар США
1,11/2/2000,27.8600,Доллар США
1,11/1/2000,27.8200,Доллар США
1,10/31/2000,27.8300,Доллар США
1,10/28/2000,27.8900,Доллар США
1,10/27/2000,27.9200,Доллар США
1,10/26/2000,27.8700,Доллар США
1,10/25/2000,27.9100,Доллар США
1,10/24/2000,27.9300,Доллар США
1,10/21/2000,27.9300,Доллар США
1,10/20/2000,27.9300,Доллар США
1,10/19/2000,27.8700,Доллар США
1,10/18/2000,27.8000,Доллар США
1,10/17/2000,27.8300,Доллар США
1,10/14/2000,27.9000,Доллар США
1,10/13/2000,27.9100,Доллар США
1,10/12/2000,27.8600,Доллар США
1,10/11/2000,27.9400,Доллар США
1,10/10/2000,27.8800,Доллар США
1,10/7/2000,27.8800,Доллар США
1,10/6/2000,27.8600,Доллар США
1,10/5/2000,27.8100,Доллар США
1,10/4/2000,27.7600,Доллар США
1,10/3/2000,27.7600,Доллар США
1,9/30/2000,27.7500,Доллар США
1,9/29/2000,27.7500,Доллар США
1,9/28/2000,27.8100,Доллар США
1,9/27/2000,27.8200,Доллар США
1,9/26/2000,27.8500,Доллар США
1,9/23/2000,27.7900,Доллар США
1,9/22/2000,27.8200,Доллар США
1,9/21/2000,27.8200,Доллар США
1,9/20/2000,27.7700,Доллар США
1,9/19/2000,27.7300,Доллар США
1,9/16/2000,27.7300,Доллар США
1,9/15/2000,27.7800,Доллар США
1,9/14/2000,27.8200,Доллар США
1,9/13/2000,27.8200,Доллар США
1,9/12/2000,27.8400,Доллар США
1,9/9/2000,27.8600,Доллар США
1,9/8/2000,27.8400,Доллар США
1,9/7/2000,27.8800,Доллар США
1,9/6/2000,27.8400,Доллар США
1,9/5/2000,27.7500,Доллар США
1,9/2/2000,27.7500,Доллар США
1,9/1/2000,27.7500,Доллар США
1,8/31/2000,27.7500,Доллар США
1,8/30/2000,27.7500,Доллар США
1,8/29/2000,27.7000,Доллар США
1,8/26/2000,27.7000,Доллар США
1,8/25/2000,27.7000,Доллар США
1,8/24/2000,27.7100,Доллар США
1,8/23/2000,27.7100,Доллар США
1,8/22/2000,27.7100,Доллар США
1,8/19/2000,27.7300,Доллар США
1,8/18/2000,27.7300,Доллар США
1,8/17/2000,27.7300,Доллар США
1,8/16/2000,27.7400,Доллар США
1,8/15/2000,27.6900,Доллар США
1,8/12/2000,27.6900,Доллар США
1,8/11/2000,27.7000,Доллар США
1,8/10/2000,27.7000,Доллар США
1,8/9/2000,27.7300,Доллар США
1,8/8/2000,27.7300,Доллар США
1,8/5/2000,27.7700,Доллар США
1,8/4/2000,27.8000,Доллар США
1,8/3/2000,27.8300,Доллар США
1,8/2/2000,27.8500,Доллар США
1,8/1/2000,27.8200,Доллар США
1,7/29/2000,27.8000,Доллар США
1,7/28/2000,27.7000,Доллар США
1,7/27/2000,27.6400,Доллар США
1,7/26/2000,27.6400,Доллар США
1,7/25/2000,27.6400,Доллар США
1,7/22/2000,27.6400,Доллар США
1,7/21/2000,27.6600,Доллар США
1,7/20/2000,27.7500,Доллар США
1,7/19/2000,27.8100,Доллар США
1,7/18/2000,27.8300,Доллар США
1,7/15/2000,27.8500,Доллар США
1,7/14/2000,27.8700,Доллар США
1,7/13/2000,27.9000,Доллар США
1,7/12/2000,27.9200,Доллар США
1,7/11/2000,27.9700,Доллар США
1,7/8/2000,27.9900,Доллар США
1,7/7/2000,28.0100,Доллар США
1,7/6/2000,28.0300,Доллар США
1,7/5/2000,28.0300,Доллар США
1,7/4/2000,28.0300,Доллар США
1,7/1/2000,28.0500,Доллар США
1,6/30/2000,28.0700,Доллар США
1,6/29/2000,28.0900,Доллар США
1,6/28/2000,28.1100,Доллар США
1,6/27/2000,28.1300,Доллар США
1,6/24/2000,28.1700,Доллар США
1,6/23/2000,28.1900,Доллар США
1,6/22/2000,28.2200,Доллар США
1,6/21/2000,28.2300,Доллар США
1,6/20/2000,28.2400,Доллар США
1,6/17/2000,28.2600,Доллар США
1,6/16/2000,28.2900,Доллар США
1,6/15/2000,28.3300,Доллар США
1,6/14/2000,28.4300,Доллар США
1,6/10/2000,28.2500,Доллар США
1,6/9/2000,28.2700,Доллар США
1,6/8/2000,28.3000,Доллар США
1,6/7/2000,28.3200,Доллар США
1,6/6/2000,28.3400,Доллар США
1,6/3/2000,28.3400,Доллар США
1,6/2/2000,28.2500,Доллар США
1,6/1/2000,28.2300,Доллар США
1,5/31/2000,28.2500,Доллар США
1,5/30/2000,28.2700,Доллар США
1,5/27/2000,28.2700,Доллар США
1,5/26/2000,28.2800,Доллар США
1,5/25/2000,28.2800,Доллар США
1,5/24/2000,28.2900,Доллар США
1,5/23/2000,28.3000,Доллар США
1,5/20/2000,28.3100,Доллар США
1,5/19/2000,28.3300,Доллар США
1,5/18/2000,28.2700,Доллар США
1,5/17/2000,28.2700,Доллар США
1,5/16/2000,28.2800,Доллар США
1,5/13/2000,28.3000,Доллар США
1,5/12/2000,28.3200,Доллар США
1,5/11/2000,28.3400,Доллар США
1,5/7/2000,28.3600,Доллар США
1,5/6/2000,28.3600,Доллар США
1,5/5/2000,28.3600,Доллар США
1,5/4/2000,28.3800,Доллар США
1,4/29/2000,28.4000,Доллар США
1,4/28/2000,28.4300,Доллар США
1,4/27/2000,28.4600,Доллар США
1,4/26/2000,28.5300,Доллар США
1,4/25/2000,28.5300,Доллар США
1,4/22/2000,28.5500,Доллар США
1,4/21/2000,28.5900,Доллар США
1,4/20/2000,28.6200,Доллар США
1,4/19/2000,28.7800,Доллар США
1,4/18/2000,28.6000,Доллар США
1,4/15/2000,28.5000,Доллар США
1,4/14/2000,28.5300,Доллар США
1,4/13/2000,28.5600,Доллар США
1,4/12/2000,28.5900,Доллар США
1,4/11/2000,28.6300,Доллар США
1,4/8/2000,28.6600,Доллар США
1,4/7/2000,28.6800,Доллар США
1,4/6/2000,28.7200,Доллар США
1,4/5/2000,28.7600,Доллар США
1,4/4/2000,28.7800,Доллар США
1,4/1/2000,28.6000,Доллар США
1,3/31/2000,28.4600,Доллар США
1,3/30/2000,28.2700,Доллар США
1,3/29/2000,28.2900,Доллар США
1,3/28/2000,28.3100,Доллар США
1,3/25/2000,28.3300,Доллар США
1,3/24/2000,28.3400,Доллар США
1,3/23/2000,28.3600,Доллар США
1,3/22/2000,28.3800,Доллар США
1,3/21/2000,28.3900,Доллар США
1,3/18/2000,28.4100,Доллар США
1,3/17/2000,28.4300,Доллар США
1,3/16/2000,28.4600,Доллар США
1,3/15/2000,28.4900,Доллар США
1,3/14/2000,28.5000,Доллар США
1,3/11/2000,28.5100,Доллар США
1,3/10/2000,28.5300,Доллар США
1,3/8/2000,28.5500,Доллар США
1,3/7/2000,28.5800,Доллар США
1,3/4/2000,28.5900,Доллар США
1,3/3/2000,28.6000,Доллар США
1,3/2/2000,28.6400,Доллар США
1,3/1/2000,28.6500,Доллар США
1,2/29/2000,28.6600,Доллар США
1,2/26/2000,28.7000,Доллар США
1,2/25/2000,28.8000,Доллар США
1,2/24/2000,28.8300,Доллар США
1,2/23/2000,28.8700,Доллар США
1,2/22/2000,28.7400,Доллар США
1,2/19/2000,28.7400,Доллар США
1,2/18/2000,28.7900,Доллар США
1,2/17/2000,28.7100,Доллар США
1,2/16/2000,28.7200,Доллар США
1,2/15/2000,28.7700,Доллар США
1,2/12/2000,28.7700,Доллар США
1,2/11/2000,28.6600,Доллар США
1,2/10/2000,28.6900,Доллар США
1,2/9/2000,28.7200,Доллар США
1,2/8/2000,28.7600,Доллар США
1,2/5/2000,28.7700,Доллар США
1,2/4/2000,28.7700,Доллар США
1,2/3/2000,28.6400,Доллар США
1,2/2/2000,28.5500,Доллар США
1,2/1/2000,28.5500,Доллар США
1,1/29/2000,28.5500,Доллар США
1,1/28/2000,28.5500,Доллар США
1,1/27/2000,28.5500,Доллар США
1,1/26/2000,28.4900,Доллар США
1,1/25/2000,28.4400,Доллар США
1,1/22/2000,28.4400,Доллар США
1,1/21/2000,28.5100,Доллар США
1,1/20/2000,28.5200,Доллар США
1,1/19/2000,28.5700,Доллар США
1,1/18/2000,28.5700,Доллар США
1,1/15/2000,28.5700,Доллар США
1,1/14/2000,28.6500,Доллар США
1,1/13/2000,28.8500,Доллар США
1,1/12/2000,28.4400,Доллар США
1,1/11/2000,27.7300,Доллар США
1,1/7/2000,27.2300,Доллар США
1,1/6/2000,26.9000,Доллар США
1,1/1/2000,27.0000,Доллар США
1,12/30/1999,27.0000,Доллар США
1,12/29/1999,27.0000,Доллар США
1,12/28/1999,26.9500,Доллар США
1,12/25/1999,26.7600,Доллар США
1,12/24/1999,26.7200,Доллар США
1,12/23/1999,26.7400,Доллар США
1,12/22/1999,26.7100,Доллар США
1,12/21/1999,26.7200,Доллар США
1,12/18/1999,26.7700,Доллар США
1,12/17/1999,26.7700,Доллар США
1,12/16/1999,26.8000,Доллар США
1,12/15/1999,26.8200,Доллар США
1,12/11/1999,26.8300,Доллар США
1,12/10/1999,26.8700,Доллар США
1,12/9/1999,26.8700,Доллар США
1,12/8/1999,26.8200,Доллар США
1,12/7/1999,26.8400,Доллар США
1,12/4/1999,26.7400,Доллар США
1,12/3/1999,26.6800,Доллар США
1,12/2/1999,26.7500,Доллар США
1,12/1/1999,26.5300,Доллар США
1,11/30/1999,26.4200,Доллар США
1,11/27/1999,26.4300,Доллар США
1,11/26/1999,26.4300,Доллар США
1,11/25/1999,26.4300,Доллар США
1,11/24/1999,26.4700,Доллар США
1,11/23/1999,26.4900,Доллар США
1,11/20/1999,26.3900,Доллар США
1,11/19/1999,26.4100,Доллар США
1,11/18/1999,26.3200,Доллар США
1,11/17/1999,26.2400,Доллар США
1,11/16/1999,26.2400,Доллар США
1,11/13/1999,26.3100,Доллар США
1,11/12/1999,26.1100,Доллар США
1,11/11/1999,26.1100,Доллар США
1,11/10/1999,26.1900,Доллар США
1,11/6/1999,26.2300,Доллар США
1,11/5/1999,26.2400,Доллар США
1,11/4/1999,26.2600,Доллар США
